log_id,product_id,change_type,quantity,unit_cost,log_date,reference_id,reference_type
15629,35,OUT,10,1852.53,2025-11-28,4123,SALE
15630,20,OUT,6,779.8,2025-11-28,4123,SALE
15631,224,OUT,5,3823.22,2025-11-28,4124,SALE
15632,15,OUT,6,2077.14,2025-11-28,4125,SALE
15633,15,OUT,7,2077.14,2025-11-28,4125,SALE
15634,252,OUT,1,3432.79,2025-11-28,4125,SALE
15635,15,OUT,7,2077.14,2025-11-28,4125,SALE
15636,249,OUT,9,124.95,2025-11-28,4126,SALE
15637,298,OUT,4,691.74,2025-11-28,4128,SALE
15638,405,OUT,3,2321.31,2025-11-28,4129,SALE
15639,18,OUT,4,117.84,2025-11-28,4129,SALE
15640,440,OUT,6,4434.7,2025-11-28,4129,SALE
15641,12,OUT,9,2518.78,2025-11-28,4129,SALE
15642,161,OUT,2,4067.84,2025-11-28,4129,SALE
15643,39,OUT,3,4285.32,2025-11-28,4131,SALE
15644,422,OUT,7,293.81,2025-11-28,4131,SALE
15645,81,OUT,9,4929.53,2025-11-28,4131,SALE
15646,39,OUT,10,4285.32,2025-11-28,4131,SALE
15647,39,OUT,6,4285.32,2025-11-28,4131,SALE
15648,147,OUT,8,4245.54,2025-11-28,4132,SALE
15649,147,OUT,6,4245.54,2025-11-28,4132,SALE
15650,443,OUT,9,2774.47,2025-11-28,4132,SALE
15651,254,OUT,2,3573.28,2025-11-28,4133,SALE
15652,366,OUT,2,3925.49,2025-11-28,4133,SALE
15653,93,OUT,4,3926.18,2025-11-28,4133,SALE
15654,325,OUT,5,2898.5,2025-11-28,4134,SALE
15655,447,OUT,7,2354.48,2025-11-28,4134,SALE
15656,359,OUT,4,3759.8,2025-11-28,4134,SALE
15657,477,OUT,10,1973.07,2025-11-28,4134,SALE
15658,141,OUT,9,2056.45,2025-11-28,4135,SALE
15659,381,OUT,4,2903.73,2025-11-28,4135,SALE
15660,229,OUT,1,959.64,2025-11-28,4135,SALE
15661,174,OUT,2,4349.09,2025-11-28,4135,SALE
15662,266,OUT,8,2418.32,2025-11-28,4135,SALE
15663,63,OUT,3,896.24,2025-11-28,4136,SALE
15664,454,OUT,10,2348.77,2025-11-28,4137,SALE
15665,207,OUT,1,2599.55,2025-11-28,4137,SALE
15666,309,OUT,5,2290.0,2025-11-28,4137,SALE
15667,452,OUT,2,2849.34,2025-11-28,4137,SALE
15668,35,OUT,6,1852.53,2025-11-29,4140,SALE
15669,35,OUT,5,1852.53,2025-11-29,4140,SALE
15670,35,OUT,10,1852.53,2025-11-29,4140,SALE
15671,35,OUT,10,1852.53,2025-11-29,4140,SALE
15672,35,OUT,3,1852.53,2025-11-29,4140,SALE
15673,185,OUT,4,3093.48,2025-11-29,4141,SALE
15674,4,OUT,7,3008.42,2025-11-29,4141,SALE
15675,432,OUT,1,1658.88,2025-11-29,4141,SALE
15676,433,OUT,2,430.42,2025-11-29,4141,SALE
15677,479,OUT,2,4376.41,2025-11-29,4141,SALE
15678,239,OUT,7,736.28,2025-11-29,4142,SALE
15679,152,OUT,4,4834.16,2025-11-29,4142,SALE
15680,320,OUT,3,2808.61,2025-11-29,4142,SALE
15681,204,OUT,4,4064.29,2025-11-29,4145,SALE
15682,27,OUT,4,1404.94,2025-11-29,4145,SALE
15683,286,OUT,6,227.81,2025-11-29,4145,SALE
15684,8,OUT,10,3654.73,2025-11-29,4147,SALE
15685,8,OUT,6,3654.73,2025-11-29,4147,SALE
15686,297,OUT,10,4496.08,2025-11-29,4147,SALE
15687,457,OUT,6,470.58,2025-11-29,4148,SALE
15688,495,OUT,9,1746.29,2025-11-29,4148,SALE
15689,93,OUT,4,3926.18,2025-11-29,4148,SALE
15690,20,OUT,10,779.8,2025-11-29,4148,SALE
15691,325,OUT,4,2898.5,2025-11-29,4149,SALE
15692,322,OUT,9,1990.98,2025-11-29,4149,SALE
15693,178,OUT,1,576.97,2025-11-29,4149,SALE
15694,89,OUT,3,4747.66,2025-11-29,4149,SALE
15695,246,OUT,10,2188.2,2025-11-29,4150,SALE
15696,314,OUT,1,2991.28,2025-11-29,4153,SALE
15697,155,OUT,7,1485.27,2025-11-30,4154,SALE
15698,476,OUT,1,61.9,2025-11-30,4156,SALE
15699,206,OUT,8,3878.96,2025-11-30,4158,SALE
15700,465,OUT,4,4898.76,2025-11-30,4159,SALE
15701,489,OUT,9,4048.5,2025-11-30,4161,SALE
15702,143,OUT,8,3426.43,2025-11-30,4161,SALE
15703,106,OUT,4,4526.84,2025-11-30,4161,SALE
15704,329,OUT,10,1194.95,2025-11-30,4161,SALE
15705,161,OUT,10,4067.84,2025-11-30,4161,SALE
15706,158,OUT,5,3915.31,2025-11-30,4162,SALE
15707,228,OUT,10,2895.03,2025-11-30,4162,SALE
15708,327,OUT,8,1953.95,2025-11-30,4163,SALE
15709,488,OUT,2,1888.99,2025-11-30,4163,SALE
15710,488,OUT,1,1888.99,2025-11-30,4163,SALE
15711,133,OUT,6,4763.09,2025-11-30,4164,SALE
15712,299,OUT,3,267.41,2025-11-30,4164,SALE
15713,133,OUT,9,4763.09,2025-11-30,4164,SALE
15714,226,OUT,6,3570.0,2025-11-30,4165,SALE
15715,201,OUT,6,3645.14,2025-11-30,4165,SALE
15716,497,OUT,6,1973.04,2025-11-30,4165,SALE
15717,158,OUT,8,3915.31,2025-11-30,4166,SALE
15718,346,OUT,7,2143.86,2025-11-30,4166,SALE
15719,213,OUT,9,4593.92,2025-11-30,4166,SALE
15720,175,OUT,1,2127.56,2025-11-30,4166,SALE
15721,360,OUT,5,607.0,2025-11-30,4168,SALE
15722,466,OUT,10,2520.25,2025-11-30,4168,SALE
15723,277,OUT,7,4855.16,2025-12-01,4169,SALE
15724,217,OUT,5,183.52,2025-12-01,4169,SALE
15725,307,OUT,2,4900.31,2025-12-01,4169,SALE
15726,35,OUT,9,1852.53,2025-12-01,4169,SALE
15727,222,OUT,7,4621.75,2025-12-01,4170,SALE
15728,307,OUT,5,4900.31,2025-12-01,4170,SALE
15729,59,OUT,10,4158.12,2025-12-01,4170,SALE
15730,466,OUT,8,2520.25,2025-12-01,4170,SALE
15731,396,OUT,2,1791.46,2025-12-01,4171,SALE
15732,32,OUT,8,1678.18,2025-12-01,4172,SALE
15733,409,OUT,7,3294.27,2025-12-01,4173,SALE
15734,227,OUT,8,3600.83,2025-12-01,4174,SALE
15735,25,OUT,4,3384.8,2025-12-01,4174,SALE
15736,486,OUT,7,2508.0,2025-12-01,4174,SALE
15737,227,OUT,4,3600.83,2025-12-01,4174,SALE
15738,129,OUT,2,756.2,2025-12-01,4175,SALE
15739,219,OUT,7,3415.69,2025-12-01,4175,SALE
15740,373,OUT,6,1543.25,2025-12-01,4175,SALE
15741,354,OUT,2,2985.78,2025-12-01,4175,SALE
15742,233,OUT,1,3847.02,2025-12-01,4175,SALE
15743,218,OUT,8,3756.53,2025-12-01,4176,SALE
15744,222,OUT,8,4621.75,2025-12-01,4176,SALE
15745,434,OUT,1,2387.44,2025-12-01,4176,SALE
15746,481,OUT,4,1150.54,2025-12-01,4176,SALE
15747,481,OUT,6,4624.43,2025-12-01,4176,SALE
15748,430,OUT,9,649.1,2025-12-01,4177,SALE
15749,131,OUT,7,2627.75,2025-12-01,4177,SALE
15750,352,OUT,2,3339.29,2025-12-01,4178,SALE
15751,30,OUT,7,4588.9,2025-12-01,4178,SALE
15752,343,OUT,6,2915.09,2025-12-01,4179,SALE
15753,443,OUT,7,2774.47,2025-12-01,4179,SALE
15754,343,OUT,2,2915.09,2025-12-01,4179,SALE
15755,49,OUT,1,507.31,2025-12-01,4179,SALE
15756,84,OUT,7,3904.99,2025-12-02,4180,SALE
15757,309,OUT,2,2290.0,2025-12-02,4180,SALE
15758,272,OUT,6,4490.46,2025-12-02,4181,SALE
15759,418,OUT,3,3549.89,2025-12-02,4181,SALE
15760,449,OUT,5,2600.24,2025-12-02,4181,SALE
15761,314,OUT,10,2991.28,2025-12-02,4181,SALE
15762,153,OUT,10,671.38,2025-12-02,4182,SALE
15763,282,OUT,10,3094.65,2025-12-02,4182,SALE
15764,432,OUT,8,1658.88,2025-12-02,4182,SALE
15765,105,OUT,10,647.35,2025-12-02,4182,SALE
15766,188,OUT,4,643.72,2025-12-02,4183,SALE
15767,295,OUT,1,2446.16,2025-12-02,4183,SALE
15768,101,OUT,6,4516.54,2025-12-02,4183,SALE
15769,176,OUT,10,1953.51,2025-12-02,4184,SALE
15770,275,OUT,6,4569.05,2025-12-02,4184,SALE
15771,391,OUT,1,4642.91,2025-12-02,4184,SALE
15772,454,OUT,1,2348.77,2025-12-02,4185,SALE
15773,486,OUT,8,2508.0,2025-12-02,4185,SALE
15774,147,OUT,1,4245.54,2025-12-02,4185,SALE
15775,348,OUT,6,255.83,2025-12-02,4185,SALE
15776,217,OUT,7,183.52,2025-12-02,4185,SALE
15777,173,OUT,9,2927.04,2025-12-02,4188,SALE
15778,173,OUT,9,2927.04,2025-12-02,4188,SALE
15779,290,OUT,8,3091.09,2025-12-02,4188,SALE
15780,359,OUT,4,3759.8,2025-12-02,4189,SALE
15781,442,OUT,6,1244.86,2025-12-02,4189,SALE
15782,276,OUT,1,1901.04,2025-12-02,4189,SALE
15783,31,OUT,8,443.82,2025-12-02,4189,SALE
15784,437,OUT,3,123.14,2025-12-02,4189,SALE
15785,348,OUT,4,255.83,2025-12-02,4190,SALE
15786,418,OUT,6,3549.89,2025-12-02,4190,SALE
15787,70,OUT,1,2497.8,2025-12-02,4191,SALE
15788,66,OUT,4,974.78,2025-12-02,4191,SALE
15789,206,OUT,10,3878.96,2025-12-02,4192,SALE
15790,34,OUT,6,2144.25,2025-12-02,4192,SALE
15791,273,OUT,10,3065.75,2025-12-02,4193,SALE
15792,277,OUT,1,4855.16,2025-12-02,4193,SALE
15793,173,OUT,6,2927.04,2025-12-02,4193,SALE
15794,13,OUT,9,1721.99,2025-12-03,4194,SALE
15795,360,OUT,2,607.0,2025-12-03,4194,SALE
15796,277,OUT,3,4855.16,2025-12-03,4194,SALE
15797,277,OUT,7,1233.3,2025-12-03,4194,SALE
15798,453,OUT,1,3090.92,2025-12-03,4194,SALE
15799,104,OUT,4,4188.06,2025-12-03,4195,SALE
15800,445,OUT,10,2292.4,2025-12-03,4195,SALE
15801,165,OUT,2,1189.63,2025-12-03,4195,SALE
15802,263,OUT,8,769.54,2025-12-03,4196,SALE
15803,272,OUT,10,4490.46,2025-12-03,4196,SALE
15804,59,OUT,1,4158.12,2025-12-03,4196,SALE
15805,418,OUT,6,3549.89,2025-12-03,4197,SALE
15806,134,OUT,1,4056.54,2025-12-03,4197,SALE
15807,254,OUT,10,3573.28,2025-12-03,4197,SALE
15808,240,OUT,8,1145.92,2025-12-03,4198,SALE
15809,349,OUT,3,2056.95,2025-12-03,4198,SALE
15810,240,OUT,1,1145.92,2025-12-03,4198,SALE
15811,338,OUT,9,904.2,2025-12-03,4199,SALE
15812,136,OUT,1,3730.04,2025-12-03,4200,SALE
15813,238,OUT,4,1714.47,2025-12-03,4201,SALE
15814,259,OUT,6,555.27,2025-12-03,4201,SALE
15815,330,OUT,2,4291.12,2025-12-03,4201,SALE
15816,55,OUT,7,3286.38,2025-12-03,4202,SALE
15817,35,OUT,9,1852.53,2025-12-03,4202,SALE
15818,372,OUT,5,3805.4,2025-12-03,4204,SALE
15819,36,OUT,2,3403.94,2025-12-03,4205,SALE
15820,232,OUT,2,3783.56,2025-12-03,4205,SALE
15821,425,OUT,2,390.3,2025-12-03,4205,SALE
15822,409,OUT,9,3294.27,2025-12-04,4206,SALE
15823,409,OUT,1,2307.36,2025-12-04,4206,SALE
15824,61,OUT,3,3144.97,2025-12-04,4206,SALE
15825,370,OUT,4,1473.26,2025-12-04,4207,SALE
15826,185,OUT,7,3093.48,2025-12-04,4209,SALE
15827,15,OUT,7,2077.14,2025-12-04,4209,SALE
15828,479,OUT,2,4376.41,2025-12-04,4209,SALE
15829,51,OUT,8,749.95,2025-12-04,4210,SALE
15830,119,OUT,8,3050.09,2025-12-04,4210,SALE
15831,390,OUT,9,348.75,2025-12-04,4211,SALE
15832,35,OUT,4,1852.53,2025-12-05,4212,SALE
15833,330,OUT,3,4291.12,2025-12-05,4212,SALE
15834,330,OUT,6,4291.12,2025-12-05,4212,SALE
15835,364,OUT,9,969.0,2025-12-05,4212,SALE
15836,15,OUT,7,2077.14,2025-12-05,4213,SALE
15837,114,OUT,4,4938.26,2025-12-05,4213,SALE
15838,452,OUT,6,2849.34,2025-12-05,4213,SALE
15839,452,OUT,1,1084.85,2025-12-05,4213,SALE
15840,15,OUT,8,2077.14,2025-12-05,4213,SALE
15841,121,OUT,5,93.38,2025-12-05,4213,SALE
15842,259,OUT,2,555.27,2025-12-05,4219,SALE
15843,113,OUT,2,1787.44,2025-12-05,4220,SALE
15844,113,OUT,7,4829.45,2025-12-05,4220,SALE
15845,279,OUT,5,4329.51,2025-12-05,4220,SALE
15846,227,OUT,5,3600.83,2025-12-05,4220,SALE
15847,103,OUT,10,172.84,2025-12-05,4221,SALE
15848,398,OUT,10,2863.3,2025-12-05,4223,SALE
15849,398,OUT,6,2863.3,2025-12-05,4223,SALE
15850,472,OUT,7,237.69,2025-12-05,4223,SALE
15851,303,OUT,9,138.21,2025-12-05,4223,SALE
15852,132,OUT,7,1638.16,2025-12-05,4223,SALE
15853,107,OUT,8,1362.31,2025-12-05,4224,SALE
15854,123,OUT,3,88.66,2025-12-05,4225,SALE
15855,424,OUT,10,3596.93,2025-12-05,4225,SALE
15856,185,OUT,4,3093.48,2025-12-05,4225,SALE
15857,473,OUT,10,4031.37,2025-12-05,4226,SALE
15858,333,OUT,6,3263.11,2025-12-05,4226,SALE
15859,171,OUT,3,1940.44,2025-12-05,4228,SALE
15860,105,OUT,7,647.35,2025-12-05,4228,SALE
15861,371,OUT,6,4712.78,2025-12-05,4229,SALE
15862,402,OUT,4,203.96,2025-12-05,4230,SALE
15863,169,OUT,8,1613.9,2025-12-05,4230,SALE
15864,393,OUT,4,4420.35,2025-12-05,4230,SALE
15865,195,OUT,4,682.13,2025-12-05,4231,SALE
15866,437,OUT,6,123.14,2025-12-05,4231,SALE
15867,284,OUT,8,1879.97,2025-12-05,4231,SALE
15868,333,OUT,1,3263.11,2025-12-06,4232,SALE
15869,50,OUT,5,4692.32,2025-12-06,4232,SALE
15870,444,OUT,3,1315.79,2025-12-06,4232,SALE
15871,282,OUT,5,3094.65,2025-12-06,4232,SALE
15872,179,OUT,8,4967.51,2025-12-06,4234,SALE
15873,222,OUT,4,4621.75,2025-12-06,4234,SALE
15874,249,OUT,7,124.95,2025-12-06,4235,SALE
15875,314,OUT,9,2991.28,2025-12-06,4236,SALE
15876,497,OUT,7,1973.04,2025-12-06,4236,SALE
15877,497,OUT,2,3097.41,2025-12-06,4236,SALE
15878,387,OUT,6,4628.16,2025-12-06,4237,SALE
15879,455,OUT,3,1749.16,2025-12-06,4237,SALE
15880,87,OUT,6,2549.46,2025-12-06,4237,SALE
15881,182,OUT,9,1838.38,2025-12-06,4238,SALE
15882,15,OUT,6,2077.14,2025-12-06,4238,SALE
15883,104,OUT,4,4188.06,2025-12-06,4238,SALE
15884,277,OUT,4,1233.3,2025-12-06,4238,SALE
15885,15,OUT,3,2077.14,2025-12-06,4239,SALE
15886,313,OUT,7,4189.85,2025-12-06,4239,SALE
15887,77,OUT,3,1855.09,2025-12-06,4239,SALE
15888,45,OUT,7,1958.53,2025-12-06,4240,SALE
15889,45,OUT,1,1958.53,2025-12-06,4240,SALE
15890,436,OUT,10,3401.76,2025-12-06,4240,SALE
15891,45,OUT,4,1958.53,2025-12-06,4240,SALE
15892,198,OUT,4,3665.96,2025-12-06,4241,SALE
15893,294,OUT,8,157.48,2025-12-06,4241,SALE
15894,121,OUT,3,93.38,2025-12-06,4241,SALE
15895,116,OUT,4,724.22,2025-12-06,4241,SALE
15896,345,OUT,6,3252.19,2025-12-06,4242,SALE
15897,474,OUT,10,2355.6,2025-12-06,4242,SALE
15898,118,OUT,1,4680.56,2025-12-06,4242,SALE
15899,416,OUT,10,333.81,2025-12-06,4243,SALE
15900,455,OUT,6,1749.16,2025-12-06,4243,SALE
15901,130,OUT,3,519.0,2025-12-06,4244,SALE
15902,25,OUT,9,3384.8,2025-12-06,4244,SALE
15903,206,OUT,2,3878.96,2025-12-06,4246,SALE
15904,446,OUT,5,3522.93,2025-12-06,4246,SALE
15905,114,OUT,6,4938.26,2025-12-06,4246,SALE
15906,162,OUT,2,3883.37,2025-12-06,4246,SALE
15907,400,OUT,6,3961.31,2025-12-06,4246,SALE
15908,197,OUT,2,3037.42,2025-12-06,4247,SALE
15909,36,OUT,4,3403.94,2025-12-06,4247,SALE
15910,54,OUT,4,4706.24,2025-12-06,4247,SALE
15911,197,OUT,2,3037.42,2025-12-06,4247,SALE
15912,482,OUT,3,1558.1,2025-12-06,4249,SALE
15913,248,OUT,6,626.17,2025-12-06,4249,SALE
15914,481,OUT,10,4624.43,2025-12-06,4249,SALE
15915,155,OUT,8,1485.27,2025-12-06,4249,SALE
15916,185,OUT,9,3093.48,2025-12-06,4249,SALE
15917,141,OUT,8,2056.45,2025-12-06,4250,SALE
15918,141,OUT,4,2056.45,2025-12-06,4250,SALE
15919,141,OUT,5,1215.29,2025-12-06,4250,SALE
15920,382,OUT,9,4926.94,2025-12-07,4251,SALE
15921,179,OUT,5,4967.51,2025-12-07,4251,SALE
15922,115,OUT,4,661.5,2025-12-07,4251,SALE
15923,240,OUT,5,1145.92,2025-12-07,4251,SALE
15924,434,OUT,8,2387.44,2025-12-07,4253,SALE
15925,499,OUT,7,1327.45,2025-12-07,4253,SALE
15926,305,OUT,9,2832.38,2025-12-07,4253,SALE
15927,359,OUT,3,3759.8,2025-12-07,4253,SALE
15928,139,OUT,2,4678.46,2025-12-07,4253,SALE
15929,444,OUT,9,1315.79,2025-12-07,4254,SALE
15930,253,OUT,8,1015.37,2025-12-07,4254,SALE
15931,156,OUT,7,1703.1,2025-12-07,4254,SALE
15932,184,OUT,3,2983.86,2025-12-07,4255,SALE
15933,74,OUT,5,3819.65,2025-12-07,4255,SALE
15934,223,OUT,10,2749.59,2025-12-07,4255,SALE
15935,186,OUT,5,4127.09,2025-12-07,4256,SALE
15936,393,OUT,5,4420.35,2025-12-07,4256,SALE
15937,64,OUT,9,3198.12,2025-12-07,4256,SALE
15938,457,OUT,10,470.58,2025-12-07,4257,SALE
15939,4,OUT,2,3008.42,2025-12-07,4257,SALE
15940,4,OUT,1,2029.63,2025-12-07,4257,SALE
15941,199,OUT,1,3531.55,2025-12-07,4257,SALE
15942,486,OUT,3,2508.0,2025-12-07,4257,SALE
15943,457,OUT,1,470.58,2025-12-07,4257,SALE
15944,184,OUT,6,2983.86,2025-12-07,4258,SALE
15945,109,OUT,1,1234.71,2025-12-07,4258,SALE
15946,112,OUT,9,885.41,2025-12-07,4258,SALE
15947,114,OUT,7,4938.26,2025-12-07,4258,SALE
15948,390,OUT,8,348.75,2025-12-07,4259,SALE
15949,46,OUT,9,2366.35,2025-12-07,4259,SALE
15950,46,OUT,4,2366.35,2025-12-07,4259,SALE
15951,416,OUT,1,333.81,2025-12-07,4259,SALE
15952,316,OUT,2,2197.01,2025-12-07,4261,SALE
15953,316,OUT,2,2197.01,2025-12-07,4261,SALE
15954,316,OUT,5,2197.01,2025-12-07,4261,SALE
15955,332,OUT,9,3677.21,2025-12-07,4262,SALE
15956,169,OUT,1,1613.9,2025-12-07,4263,SALE
15957,360,OUT,9,607.0,2025-12-07,4263,SALE
15958,128,OUT,3,2223.62,2025-12-07,4263,SALE
15959,325,OUT,4,2898.5,2025-12-07,4266,SALE
15960,179,OUT,1,4967.51,2025-12-07,4266,SALE
15961,216,OUT,9,836.34,2025-12-07,4266,SALE
15962,37,OUT,8,1786.92,2025-12-07,4266,SALE
15963,322,OUT,8,1990.98,2025-12-07,4267,SALE
15964,49,OUT,5,507.31,2025-12-07,4268,SALE
15965,72,OUT,7,2171.35,2025-12-07,4268,SALE
15966,100,OUT,6,4493.15,2025-12-07,4268,SALE
15967,277,OUT,9,1233.3,2025-12-07,4268,SALE
15968,133,OUT,10,4763.09,2025-12-07,4268,SALE
15969,496,OUT,4,3082.55,2025-12-07,4270,SALE
15970,246,OUT,10,2188.2,2025-12-08,4272,SALE
15971,273,OUT,3,3065.75,2025-12-08,4273,SALE
15972,76,OUT,1,4329.11,2025-12-08,4273,SALE
15973,106,OUT,9,4526.84,2025-12-08,4273,SALE
15974,106,OUT,1,4526.84,2025-12-08,4273,SALE
15975,66,OUT,8,974.78,2025-12-08,4274,SALE
15976,438,OUT,4,2371.54,2025-12-08,4274,SALE
15977,139,OUT,3,4678.46,2025-12-08,4274,SALE
15978,124,OUT,1,2321.73,2025-12-08,4274,SALE
15979,134,OUT,1,4056.54,2025-12-08,4274,SALE
15980,217,OUT,1,183.52,2025-12-08,4276,SALE
15981,190,OUT,7,224.3,2025-12-08,4276,SALE
15982,190,OUT,10,224.3,2025-12-08,4276,SALE
15983,373,OUT,5,1543.25,2025-12-08,4277,SALE
15984,49,OUT,8,507.31,2025-12-08,4277,SALE
15985,49,OUT,2,507.31,2025-12-08,4277,SALE
15986,198,OUT,5,3665.96,2025-12-08,4277,SALE
15987,333,OUT,6,3263.11,2025-12-08,4277,SALE
15988,198,OUT,9,3665.96,2025-12-08,4279,SALE
15989,222,OUT,2,4621.75,2025-12-08,4279,SALE
15990,386,OUT,7,405.32,2025-12-08,4280,SALE
15991,300,OUT,10,918.46,2025-12-08,4280,SALE
15992,159,OUT,2,1686.76,2025-12-08,4280,SALE
15993,429,OUT,10,4284.42,2025-12-08,4280,SALE
15994,440,OUT,6,4434.7,2025-12-08,4281,SALE
15995,239,OUT,9,736.28,2025-12-08,4281,SALE
15996,482,OUT,2,1558.1,2025-12-08,4281,SALE
15997,269,OUT,10,3712.15,2025-12-08,4281,SALE
15998,284,OUT,1,1879.97,2025-12-08,4282,SALE
15999,284,OUT,6,1347.69,2025-12-08,4282,SALE
16000,435,OUT,7,1073.82,2025-12-08,4282,SALE
16001,329,OUT,1,1194.95,2025-12-08,4282,SALE
16002,46,OUT,4,2366.35,2025-12-08,4282,SALE
16003,171,OUT,7,1940.44,2025-12-08,4282,SALE
16004,445,OUT,3,2292.4,2025-12-08,4283,SALE
16005,445,OUT,5,2292.4,2025-12-08,4283,SALE
16006,376,OUT,3,3775.96,2025-12-08,4283,SALE
16007,199,OUT,2,3531.55,2025-12-08,4284,SALE
16008,199,OUT,2,695.67,2025-12-08,4284,SALE
16009,328,OUT,1,819.74,2025-12-08,4284,SALE
16010,297,OUT,7,4496.08,2025-12-08,4284,SALE
16011,120,OUT,6,3767.8,2025-12-08,4284,SALE
16012,297,OUT,6,4496.08,2025-12-08,4284,SALE
16013,65,OUT,6,1755.69,2025-12-08,4286,SALE
16014,322,OUT,4,1990.98,2025-12-08,4286,SALE
16015,322,OUT,2,1990.98,2025-12-08,4286,SALE
16016,362,OUT,1,771.59,2025-12-08,4286,SALE
16017,179,OUT,7,4967.51,2025-12-09,4287,SALE
16018,207,OUT,6,2599.55,2025-12-09,4287,SALE
16019,329,OUT,4,1194.95,2025-12-09,4287,SALE
16020,45,OUT,8,1958.53,2025-12-09,4287,SALE
16021,238,OUT,6,1714.47,2025-12-09,4289,SALE
16022,396,OUT,4,1791.46,2025-12-09,4289,SALE
16023,159,OUT,7,1686.76,2025-12-09,4289,SALE
16024,240,OUT,9,1145.92,2025-12-09,4289,SALE
16025,38,OUT,1,2332.62,2025-12-09,4290,SALE
16026,212,OUT,1,4682.97,2025-12-09,4291,SALE
16027,148,OUT,7,853.64,2025-12-09,4292,SALE
16028,148,OUT,5,853.64,2025-12-09,4292,SALE
16029,148,OUT,7,853.64,2025-12-09,4292,SALE
16030,275,OUT,7,4569.05,2025-12-09,4292,SALE
16031,376,OUT,2,3775.96,2025-12-09,4293,SALE
16032,419,OUT,3,1456.58,2025-12-09,4293,SALE
16033,33,OUT,2,607.12,2025-12-09,4293,SALE
16034,321,OUT,10,1798.51,2025-12-09,4294,SALE
16035,372,OUT,8,3805.4,2025-12-09,4294,SALE
16036,147,OUT,6,4245.54,2025-12-09,4294,SALE
16037,235,OUT,8,714.74,2025-12-09,4294,SALE
16038,400,OUT,3,3961.31,2025-12-09,4294,SALE
16039,326,OUT,3,112.39,2025-12-10,4296,SALE
16040,221,OUT,4,4994.6,2025-12-10,4296,SALE
16041,24,OUT,8,4710.02,2025-12-10,4296,SALE
16042,193,OUT,1,4778.97,2025-12-10,4296,SALE
16043,240,OUT,1,1145.92,2025-12-10,4296,SALE
16044,377,OUT,2,2822.75,2025-12-10,4297,SALE
16045,231,OUT,10,3984.32,2025-12-10,4297,SALE
16046,280,OUT,1,4708.22,2025-12-10,4297,SALE
16047,291,OUT,5,4416.26,2025-12-10,4297,SALE
16048,415,OUT,6,2067.53,2025-12-10,4297,SALE
16049,71,OUT,4,605.31,2025-12-10,4298,SALE
16050,53,OUT,9,2121.01,2025-12-10,4298,SALE
16051,167,OUT,9,2788.11,2025-12-10,4298,SALE
16052,71,OUT,6,605.31,2025-12-10,4298,SALE
16053,417,OUT,8,726.23,2025-12-10,4298,SALE
16054,8,OUT,9,3654.73,2025-12-10,4299,SALE
16055,355,OUT,4,3921.74,2025-12-10,4299,SALE
16056,67,OUT,1,1270.45,2025-12-10,4299,SALE
16057,67,OUT,7,3914.42,2025-12-10,4299,SALE
16058,316,OUT,1,2197.01,2025-12-10,4300,SALE
16059,327,OUT,9,1953.95,2025-12-10,4300,SALE
16060,355,OUT,9,3921.74,2025-12-10,4302,SALE
16061,427,OUT,3,2637.83,2025-12-10,4303,SALE
16062,224,OUT,10,3823.22,2025-12-10,4304,SALE
16063,242,OUT,7,3857.79,2025-12-10,4304,SALE
16064,462,OUT,3,1390.21,2025-12-10,4304,SALE
16065,402,OUT,8,203.96,2025-12-10,4304,SALE
16066,318,OUT,6,1655.88,2025-12-10,4306,SALE
16067,173,OUT,4,2927.04,2025-12-10,4306,SALE
16068,173,OUT,1,1303.24,2025-12-10,4306,SALE
16069,53,OUT,1,2121.01,2025-12-10,4306,SALE
16070,209,OUT,1,3438.74,2025-12-10,4306,SALE
16071,340,OUT,5,4132.29,2025-12-11,4307,SALE
16072,352,OUT,4,3339.29,2025-12-11,4307,SALE
16073,314,OUT,10,2991.28,2025-12-11,4308,SALE
16074,432,OUT,6,1658.88,2025-12-11,4308,SALE
16075,432,OUT,6,1658.88,2025-12-11,4308,SALE
16076,432,OUT,6,1658.88,2025-12-11,4308,SALE
16077,305,OUT,9,2832.38,2025-12-11,4309,SALE
16078,59,OUT,4,4158.12,2025-12-11,4309,SALE
16079,196,OUT,3,1841.94,2025-12-11,4311,SALE
16080,88,OUT,1,3091.78,2025-12-11,4313,SALE
16081,333,OUT,3,3263.11,2025-12-11,4313,SALE
16082,48,OUT,1,1020.68,2025-12-11,4313,SALE
16083,401,OUT,3,570.06,2025-12-11,4313,SALE
16084,378,OUT,7,4088.88,2025-12-11,4314,SALE
16085,279,OUT,1,4329.51,2025-12-11,4314,SALE
16086,468,OUT,2,1517.39,2025-12-11,4314,SALE
16087,79,OUT,5,1219.97,2025-12-11,4314,SALE
16088,284,OUT,1,1347.69,2025-12-11,4314,SALE
16089,321,OUT,7,1798.51,2025-12-12,4315,SALE
16090,30,OUT,7,4588.9,2025-12-12,4315,SALE
16091,428,OUT,3,2292.64,2025-12-12,4315,SALE
16092,464,OUT,3,4264.61,2025-12-12,4316,SALE
16093,464,OUT,5,4264.61,2025-12-12,4316,SALE
16094,276,OUT,10,1901.04,2025-12-12,4316,SALE
16095,464,OUT,8,4264.61,2025-12-12,4316,SALE
16096,464,OUT,1,4264.61,2025-12-12,4316,SALE
